year,quarter,region,city,weighs,gender,age,work_class,hours_worked_w,tot_income,ed_lvl,med_care,read_write,CH10,CH11,h_ed_lvl,CH13,nationality,PP04A
2023,4,43,36,158,2,24,3,48.0,100000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,36,132,2,58,3,36.0,148000.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,36,132,1,41,3,48.0,270000.0,1,1,1,1,1,2,2,3,2.0
2023,4,43,36,124,1,56,2,48.0,180000.0,2,1,1,2,0,2,1,1,2.0
2023,4,41,8,282,1,31,2,44.0,195000.0,4,4,1,2,0,4,1,3,2.0
2023,4,41,8,318,1,37,2,32.0,40000.0,1,4,1,2,0,2,2,3,2.0
2023,4,41,8,287,2,27,3,4.0,129000.0,3,4,1,2,0,4,2,1,1.0
2023,4,41,8,125,2,47,3,30.0,110000.0,6,4,1,2,0,6,1,1,1.0
2023,4,44,9,167,2,57,1,48.0,400000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,9,167,1,22,3,24.0,160000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,9,271,1,38,3,12.0,119000.0,5,1,1,1,1,7,2,3,1.0
2023,4,44,9,271,2,41,3,25.0,500000.0,6,1,1,2,0,6,1,3,1.0
2023,4,44,9,79,2,45,3,30.0,200000.0,6,1,1,2,0,6,1,1,1.0
2023,4,41,12,532,1,51,3,54.0,230000.0,5,1,1,2,0,7,2,3,2.0
2023,4,41,12,276,1,47,3,32.0,182000.0,4,4,1,2,0,4,1,1,2.0
2023,4,44,91,46,2,52,3,40.0,380000.0,6,1,1,2,0,6,1,3,1.0
2023,4,44,91,47,2,37,3,30.0,590000.0,6,1,1,2,0,6,1,1,1.0
2023,4,44,91,300,2,28,2,24.0,150000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,91,262,2,38,3,30.0,295000.0,4,1,1,2,0,4,1,1,1.0
2023,4,44,91,262,1,18,2,3.0,15000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,8,297,1,38,3,30.0,150000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,8,297,2,39,3,30.0,150000.0,4,1,1,2,0,4,1,1,1.0
2023,4,41,8,316,1,25,3,40.0,170000.0,4,1,1,2,0,4,1,1,1.0
2023,4,41,8,316,2,25,3,35.0,70000.0,4,1,1,2,0,4,1,1,1.0
2023,4,43,36,124,2,39,3,48.0,200000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,36,131,2,35,3,48.0,185000.0,3,4,1,2,0,3,1,4,2.0
2023,4,43,36,131,1,26,3,60.0,196000.0,3,4,1,2,0,3,1,4,2.0
2023,4,43,36,126,2,38,3,9.0,136000.0,3,4,1,2,0,3,1,2,2.0
2023,4,43,36,126,1,22,3,48.0,100000.0,1,4,1,2,0,3,2,1,2.0
2023,4,43,36,133,1,22,3,40.0,214000.0,3,4,1,2,0,3,1,1,2.0
2023,4,44,9,415,1,60,3,30.0,150000.0,5,4,1,2,0,7,2,4,2.0
2023,4,41,8,382,2,39,3,48.0,180000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,8,382,2,29,3,30.0,150000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,8,282,2,67,2,56.0,200000.0,5,1,1,2,0,7,2,3,2.0
2023,4,41,8,294,1,66,3,30.0,730000.0,6,1,1,2,0,6,1,2,2.0
2023,4,41,8,294,1,31,2,15.0,80000.0,5,4,1,1,1,6,2,1,2.0
2023,4,41,8,304,1,56,3,30.0,100000.0,4,1,1,2,0,4,1,2,1.0
2023,4,44,91,300,1,28,2,24.0,150000.0,4,1,1,2,0,4,1,3,2.0
2023,4,44,91,117,1,28,3,48.0,300000.0,4,1,1,2,0,4,1,3,2.0
2023,4,44,91,117,2,28,3,20.0,190000.0,4,1,1,2,0,4,1,1,1.0
2023,4,44,91,149,1,49,3,48.0,90000.0,3,4,1,2,0,4,2,1,2.0
2023,4,44,91,149,2,43,3,30.0,250000.0,4,1,1,2,0,4,1,2,1.0
2023,4,44,91,130,1,44,2,4.0,50000.0,4,4,1,2,0,4,1,1,2.0
2023,4,44,91,206,2,66,3,35.0,170000.0,1,1,1,2,0,2,2,2,2.0
2023,4,41,8,369,2,36,3,30.0,100000.0,5,4,1,2,0,7,2,1,2.0
2023,4,41,8,369,2,32,3,20.0,150000.0,6,4,1,2,0,7,1,1,1.0
2023,4,43,13,841,1,55,3,16.0,80000.0,1,4,1,2,0,2,2,2,2.0
2023,4,43,13,1180,1,35,3,40.0,360000.0,3,1,1,2,0,3,2,1,2.0
2023,4,43,13,702,1,23,3,54.0,200000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,13,702,2,21,3,45.0,150000.0,4,1,1,2,0,5,1,1,2.0
2023,4,44,9,785,1,32,2,30.0,180000.0,3,4,1,2,0,5,2,1,2.0
2023,4,44,9,785,2,31,3,30.0,150000.0,5,1,1,2,0,7,2,1,2.0
2023,4,44,9,398,1,25,3,60.0,500000.0,6,1,1,2,0,6,1,2,2.0
2023,4,44,9,398,1,20,3,12.0,150000.0,5,1,1,1,1,7,2,1,1.0
2023,4,44,9,291,1,47,3,40.0,380000.0,3,1,1,2,0,4,2,1,2.0
2023,4,44,9,335,1,30,3,46.0,350000.0,5,1,1,2,0,7,2,1,2.0
2023,4,44,9,335,1,28,3,35.0,450000.0,4,1,1,2,0,4,1,1,1.0
2023,4,41,8,304,2,70,3,30.0,100000.0,4,1,1,2,0,4,1,3,1.0
2023,4,43,36,125,1,37,3,24.0,300000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,36,125,2,48,3,30.0,120000.0,5,4,1,2,0,7,2,2,2.0
2023,4,43,36,154,1,44,2,70.0,350000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,36,154,1,52,3,48.0,250000.0,3,1,1,2,0,4,2,1,2.0
2023,4,41,12,391,2,66,3,30.0,230000.0,6,1,1,2,0,6,1,1,2.0
2023,4,41,12,391,2,40,3,30.0,220000.0,6,1,1,2,0,6,1,1,2.0
2023,4,41,12,468,1,49,3,25.0,235000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,12,468,2,46,3,20.0,170000.0,6,1,1,2,0,6,1,1,2.0
2023,4,41,12,454,1,38,3,40.0,80000.0,4,4,1,2,0,4,1,1,2.0
2023,4,44,91,193,1,56,3,44.0,385000.0,2,1,1,2,0,2,1,2,2.0
2023,4,44,91,193,2,28,3,20.0,50000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,8,83,2,42,2,48.0,120000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,8,83,1,28,3,40.0,100000.0,4,4,1,2,0,4,1,1,1.0
2023,4,44,9,298,2,49,3,32.0,730000.0,5,1,1,2,0,6,2,2,2.0
2023,4,44,9,280,1,71,2,27.0,550000.0,6,1,1,2,0,7,1,3,2.0
2023,4,43,13,702,2,18,3,8.0,48000.0,3,1,1,1,1,5,2,1,2.0
2023,4,43,36,203,2,33,3,40.0,108000.0,3,4,1,2,0,3,2,1,2.0
2023,4,43,36,203,1,35,3,28.0,70000.0,1,4,1,2,0,3,2,1,2.0
2023,4,43,36,175,2,21,3,48.0,120000.0,5,4,1,1,2,6,2,3,2.0
2023,4,43,36,143,2,53,3,66.0,216000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,36,143,1,20,3,48.0,350000.0,1,1,1,2,0,3,2,1,2.0
2023,4,43,36,139,1,50,3,15.0,500000.0,6,1,1,2,0,8,1,1,1.0
2023,4,43,36,139,2,46,3,40.0,500000.0,6,1,1,2,0,8,1,1,1.0
2023,4,41,8,158,2,27,2,29.0,397673.0,6,2,1,2,0,6,1,1,2.0
2023,4,41,8,160,1,37,3,48.0,150000.0,4,1,1,2,0,4,1,1,1.0
2023,4,41,8,160,2,47,3,12.0,80000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,8,177,1,49,2,13.0,60000.0,2,4,1,2,0,2,1,1,2.0
2023,4,41,8,177,1,29,3,48.0,250000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,12,217,1,44,2,48.0,102100.0,2,4,1,2,0,2,1,1,2.0
2023,4,41,12,504,1,23,3,56.0,214000.0,5,4,1,2,0,7,2,1,2.0
2023,4,41,12,504,1,19,3,32.0,86000.0,3,1,1,2,0,4,2,1,2.0
2023,4,40,22,93,2,56,3,32.0,500000.0,6,1,1,2,0,6,1,3,1.0
2023,4,40,22,105,2,39,3,48.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,22,105,1,18,3,8.0,16000.0,3,4,1,1,1,4,2,1,2.0
2023,4,40,22,113,1,29,3,60.0,180000.0,4,4,1,2,0,4,1,3,2.0
2023,4,40,22,104,2,62,3,18.0,210000.0,3,1,1,2,0,4,2,1,2.0
2023,4,40,22,186,1,59,3,30.0,840000.0,6,1,1,2,0,7,1,3,1.0
2023,4,40,22,186,2,57,2,40.0,750000.0,6,1,1,2,0,7,1,1,2.0
2023,4,44,9,146,1,67,2,30.0,390000.0,6,12,1,2,0,7,1,4,2.0
2023,4,44,9,189,1,57,2,15.0,80000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,13,721,1,31,2,40.0,400000.0,6,1,1,2,0,7,1,2,2.0
2023,4,43,13,908,2,26,3,24.0,190000.0,5,1,1,1,1,7,2,1,2.0
2023,4,43,13,843,2,33,3,50.0,220000.0,5,1,1,1,1,7,2,2,2.0
2023,4,43,13,910,1,28,3,42.0,140000.0,4,1,1,2,0,5,1,2,2.0
2023,4,43,13,848,2,60,3,6.0,111000.0,1,1,1,2,0,2,2,2,2.0
2023,4,43,13,848,1,68,3,40.0,300000.0,2,1,1,2,0,2,1,2,2.0
2023,4,41,8,346,2,54,3,48.0,70000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,13,718,1,45,3,32.0,110000.0,3,4,1,2,0,3,2,1,2.0
2023,4,43,13,761,1,30,3,96.0,420000.0,4,1,1,2,0,5,1,1,1.0
2023,4,43,13,488,2,60,2,25.0,300000.0,2,1,1,2,0,2,1,3,2.0
2023,4,43,13,488,2,55,3,24.0,500000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,13,514,2,54,3,8.0,95000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,22,114,1,46,3,75.0,300000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,13,699,1,35,2,35.0,180000.0,1,4,2,2,0,3,2,1,2.0
2023,4,43,13,689,1,28,3,40.0,140000.0,1,4,1,2,0,3,2,2,2.0
2023,4,43,13,689,2,23,3,28.0,180000.0,3,4,1,2,0,5,2,1,2.0
2023,4,43,13,1018,2,40,3,24.0,138000.0,1,1,1,2,0,3,2,1,1.0
2023,4,43,36,194,2,44,3,30.0,420000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,36,228,1,30,3,24.0,206000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,36,228,2,28,3,40.0,150000.0,5,1,1,2,0,7,2,1,2.0
2023,4,43,36,193,1,37,3,48.0,200000.0,3,4,1,2,0,3,2,1,2.0
2023,4,43,36,157,1,58,3,50.0,700000.0,6,1,1,2,0,6,1,2,2.0
2023,4,43,36,118,2,21,2,15.0,60000.0,4,2,1,2,0,5,1,1,2.0
2023,4,43,36,172,2,78,2,48.0,400000.0,2,1,1,2,0,2,1,2,2.0
2023,4,41,8,405,1,60,3,54.0,100000.0,4,1,1,2,0,4,1,3,2.0
2023,4,41,8,405,1,26,2,48.0,120000.0,2,4,1,2,0,2,1,1,2.0
2023,4,41,12,397,1,63,3,48.0,160000.0,5,1,1,2,0,6,2,3,2.0
2023,4,41,12,657,2,46,3,30.0,200000.0,6,1,1,2,0,6,1,1,2.0
2023,4,41,12,657,1,50,1,60.0,350000.0,3,1,1,2,0,4,2,1,2.0
2023,4,41,12,321,1,51,2,56.0,380000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,22,118,1,43,3,30.0,340000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,22,99,1,54,3,20.0,220000.0,2,1,1,2,0,2,1,4,1.0
2023,4,40,22,99,2,48,3,16.0,220000.0,6,1,1,2,0,6,1,2,1.0
2023,4,40,22,99,2,27,3,41.0,320000.0,6,1,1,2,0,6,1,2,1.0
2023,4,43,13,463,1,35,3,40.0,120000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,13,463,1,33,3,40.0,100000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,13,403,1,28,3,40.0,120000.0,3,4,1,2,0,5,2,1,2.0
2023,4,43,13,417,2,43,3,8.0,61800.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,13,417,1,46,3,40.0,140000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,13,417,1,22,3,15.0,48000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,13,966,1,20,3,24.0,120000.0,1,4,1,2,0,3,2,1,1.0
2023,4,43,13,626,2,41,3,20.0,170000.0,5,1,1,2,0,7,2,1,2.0
2023,4,43,13,771,2,52,2,30.0,153000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,13,771,1,25,3,35.0,150000.0,4,4,1,2,0,5,1,1,3.0
2023,4,43,13,824,2,44,3,28.0,60000.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,13,824,1,46,3,70.0,200000.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,36,121,1,19,3,63.0,180000.0,4,1,1,2,0,5,1,1,2.0
2023,4,44,9,209,1,48,3,60.0,500000.0,3,1,1,1,2,4,2,3,2.0
2023,4,44,9,99,1,71,3,30.0,370000.0,4,1,1,2,0,4,1,3,1.0
2023,4,44,9,193,2,42,3,54.0,680000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,9,347,2,25,3,40.0,420000.0,5,1,1,2,0,7,2,3,2.0
2023,4,44,9,347,1,31,3,50.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,9,256,1,35,3,52.0,250000.0,2,4,1,2,0,2,1,1,2.0
2023,4,41,12,439,1,41,3,30.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,12,439,1,27,3,40.0,62000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,12,439,1,21,3,45.0,160000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,12,252,1,64,3,60.0,188000.0,1,1,1,2,0,2,2,1,2.0
2023,4,41,12,228,1,69,2,6.0,230000.0,3,1,1,2,0,4,2,1,2.0
2023,4,41,12,228,2,29,3,72.0,220000.0,4,1,1,2,0,4,1,1,1.0
2023,4,43,13,417,1,18,3,48.0,55000.0,4,4,1,2,0,5,1,1,3.0
2023,4,43,13,434,1,28,3,30.0,70000.0,4,1,1,2,0,5,1,1,1.0
2023,4,43,13,434,2,24,3,24.0,87822.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,13,499,1,67,2,40.0,266000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,91,321,1,32,3,48.0,150000.0,3,1,1,2,0,5,2,1,2.0
2023,4,44,91,157,1,27,2,30.0,100000.0,3,4,1,2,0,4,2,1,2.0
2023,4,44,91,171,2,31,2,36.0,57000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,13,688,2,59,3,6.0,307000.0,6,1,1,2,0,7,1,1,3.0
2023,4,43,13,688,1,61,3,20.0,395000.0,6,1,1,2,0,7,1,1,3.0
2023,4,43,13,688,1,34,3,40.0,300000.0,5,1,1,2,0,7,2,1,2.0
2023,4,43,13,688,2,33,3,30.0,720000.0,6,1,1,2,0,7,1,2,1.0
2023,4,43,13,725,1,58,2,84.0,250000.0,1,4,1,2,0,2,2,1,2.0
2023,4,43,13,725,2,58,3,30.0,120000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,13,725,1,29,3,48.0,200000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,13,725,2,26,3,40.0,180000.0,3,1,1,2,0,5,2,1,2.0
2023,4,43,13,692,2,51,3,40.0,500000.0,6,1,1,2,0,7,1,3,2.0
2023,4,43,13,692,2,21,3,20.0,45000.0,5,1,1,1,1,7,2,1,1.0
2023,4,43,36,106,1,78,2,40.0,286000.0,1,1,1,2,0,2,2,3,2.0
2023,4,43,36,129,2,46,3,24.0,165200.0,3,1,1,2,0,4,2,1,2.0
2023,4,41,8,288,1,37,3,48.0,100000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,8,299,2,26,3,10.0,104500.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,8,296,1,37,2,50.0,350000.0,4,1,1,2,0,4,1,3,2.0
2023,4,41,8,442,2,34,3,30.0,270000.0,5,1,1,1,1,7,2,1,2.0
2023,4,41,8,442,1,36,2,30.0,100000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,8,452,2,50,3,35.0,450000.0,4,1,1,2,0,4,1,1,1.0
2023,4,41,8,452,2,25,3,20.0,153000.0,3,4,1,2,0,4,2,1,2.0
2023,4,41,12,289,1,45,3,40.0,150000.0,6,1,1,2,0,7,1,1,1.0
2023,4,41,12,289,2,45,2,40.0,80000.0,5,1,1,2,0,6,2,1,2.0
2023,4,41,12,289,2,24,2,42.0,90000.0,5,1,1,1,1,7,2,1,2.0
2023,4,41,12,241,1,35,3,30.0,140000.0,2,1,1,2,0,2,1,1,1.0
2023,4,44,91,83,2,63,3,30.0,250000.0,2,1,1,2,0,2,1,2,1.0
2023,4,44,91,83,1,24,3,30.0,200000.0,3,4,1,2,0,4,2,1,2.0
2023,4,44,91,133,2,58,3,40.0,200000.0,2,1,1,2,0,2,1,3,2.0
2023,4,44,91,143,1,76,1,48.0,650000.0,2,1,1,2,0,2,1,3,2.0
2023,4,44,91,133,1,23,3,32.0,300000.0,6,1,1,2,0,6,1,2,1.0
2023,4,44,91,162,1,51,3,30.0,130000.0,4,1,1,2,0,4,1,2,2.0
2023,4,44,91,162,2,51,3,12.0,10000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,13,1010,2,45,2,60.0,200000.0,6,4,1,2,0,7,1,3,2.0
2023,4,43,13,1010,1,42,2,60.0,300000.0,6,1,1,2,0,7,1,2,2.0
2023,4,43,13,1066,1,31,3,48.0,280000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,13,667,2,60,3,24.0,400000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,36,136,2,40,2,48.0,120000.0,6,2,1,2,0,7,1,1,2.0
2023,4,43,36,106,2,57,2,12.0,240000.0,6,1,1,2,0,6,1,2,2.0
2023,4,43,36,128,1,35,3,40.0,130000.0,1,4,1,2,0,3,2,3,2.0
2023,4,43,36,128,1,33,3,50.0,140000.0,2,4,1,2,0,3,2,1,2.0
2023,4,43,36,130,1,39,3,54.0,500000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,36,130,2,39,3,12.0,200000.0,5,1,1,1,1,7,2,1,2.0
2023,4,43,36,130,1,22,3,57.0,350000.0,5,1,1,2,0,7,2,1,2.0
2023,4,43,36,154,1,60,3,40.0,380000.0,2,1,1,2,0,2,1,4,2.0
2023,4,43,36,110,1,23,3,48.0,180000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,36,115,1,29,3,64.0,650000.0,6,1,1,2,0,6,1,2,1.0
2023,4,44,91,149,2,37,3,30.0,250000.0,6,1,1,2,0,6,1,1,1.0
2023,4,44,91,166,2,47,3,35.0,60000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,91,196,1,65,3,40.0,280000.0,3,1,1,2,0,4,2,3,2.0
2023,4,43,13,667,1,33,3,24.0,380000.0,5,1,1,1,1,7,2,2,1.0
2023,4,43,13,498,1,41,3,60.0,300000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,36,399,1,36,3,30.0,300000.0,4,1,1,2,0,5,1,1,1.0
2023,4,40,22,166,1,64,3,24.0,320000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,36,122,1,20,3,48.0,120000.0,3,4,1,2,0,5,2,1,2.0
2023,4,43,36,122,1,26,3,40.0,120000.0,3,4,1,2,0,3,1,3,2.0
2023,4,43,36,106,2,34,3,18.0,70000.0,3,4,1,2,0,3,2,1,2.0
2023,4,43,36,114,2,33,3,48.0,120000.0,4,2,1,2,0,5,1,1,2.0
2023,4,43,36,114,1,34,2,40.0,60000.0,4,4,1,2,0,5,1,2,2.0
2023,4,43,36,112,2,49,3,36.0,75000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,36,125,2,28,3,48.0,300000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,13,1019,1,40,2,12.0,120000.0,3,4,1,2,0,3,2,1,2.0
2023,4,43,13,1019,2,37,3,50.0,202000.0,1,4,1,2,0,3,2,1,2.0
2023,4,43,13,1169,1,42,3,40.0,182000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,13,1169,2,33,3,24.0,24000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,13,1076,2,45,2,17.0,75000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,13,1076,1,43,3,32.0,280000.0,6,1,1,2,0,6,1,1,2.0
2023,4,44,91,233,2,37,3,30.0,215000.0,3,1,1,1,1,4,2,1,1.0
2023,4,44,91,233,1,39,2,36.0,170000.0,3,1,1,2,0,3,2,1,2.0
2023,4,44,91,114,2,44,3,15.0,108000.0,2,4,1,2,0,2,1,1,2.0
2023,4,44,9,356,1,39,2,48.0,120000.0,4,4,1,2,0,4,1,1,2.0
2023,4,44,9,356,2,24,3,6.0,105000.0,3,4,1,2,0,4,2,3,2.0
2023,4,40,22,184,1,41,2,75.0,450000.0,1,4,2,2,0,2,2,1,2.0
2023,4,40,22,131,1,46,3,30.0,270000.0,3,1,1,2,0,4,2,1,1.0
2023,4,43,13,594,1,20,3,30.0,124000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,13,1129,1,31,3,44.0,230000.0,3,1,1,2,0,3,2,1,2.0
2023,4,44,9,242,2,49,3,12.0,110000.0,5,4,1,2,0,6,2,1,2.0
2023,4,44,9,242,1,25,3,25.0,100000.0,5,4,1,2,0,7,2,1,2.0
2023,4,44,9,380,2,33,3,10.0,161000.0,4,4,1,2,0,4,1,1,2.0
2023,4,44,9,469,1,38,3,72.0,800000.0,3,1,1,2,0,4,2,1,2.0
2023,4,44,9,469,2,36,3,30.0,160000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,14,99,2,59,3,49.0,300000.0,4,2,1,2,0,4,1,1,2.0
2023,4,41,15,191,2,40,2,45.0,200000.0,5,4,1,2,0,7,2,1,2.0
2023,4,40,25,193,2,30,2,10.0,20000.0,5,4,1,1,1,7,2,1,2.0
2023,4,40,25,193,2,27,3,48.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,25,136,1,27,3,40.0,200000.0,5,1,1,1,1,7,2,3,2.0
2023,4,40,25,136,1,26,3,20.0,30000.0,5,4,1,1,1,7,2,3,2.0
2023,4,40,25,136,1,20,3,20.0,40000.0,5,4,1,1,1,7,2,3,1.0
2023,4,41,15,156,2,35,2,24.0,50000.0,1,4,1,2,0,2,2,1,2.0
2023,4,41,15,156,1,26,3,24.0,50000.0,1,4,1,2,0,2,2,1,2.0
2023,4,41,15,156,1,20,3,12.0,50000.0,3,4,1,2,0,4,2,1,2.0
2023,4,41,15,233,1,62,3,50.0,220000.0,2,1,1,2,0,2,1,1,1.0
2023,4,41,15,125,1,31,3,40.0,500000.0,6,1,1,2,0,7,1,1,1.0
2023,4,43,30,115,2,43,3,40.0,130000.0,6,1,1,2,0,6,1,3,1.0
2023,4,40,19,98,1,60,3,30.0,300000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,19,98,1,33,3,24.0,60000.0,5,4,1,1,1,7,2,3,2.0
2023,4,43,14,93,2,57,3,12.0,80000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,14,164,1,50,3,20.0,200000.0,2,1,1,2,0,2,1,1,1.0
2023,4,43,14,95,1,31,3,70.0,350000.0,4,1,1,2,0,4,1,2,2.0
2023,4,43,14,95,2,32,2,40.0,328000.0,6,1,1,2,0,6,1,1,2.0
2023,4,43,14,122,1,51,3,48.0,600000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,25,157,1,66,3,25.0,151500.0,2,1,1,2,0,2,1,1,1.0
2023,4,40,25,157,1,30,3,25.0,75000.0,5,4,1,1,1,7,2,1,1.0
2023,4,40,25,128,1,57,3,25.0,149500.0,2,1,1,2,0,2,1,1,1.0
2023,4,40,25,128,1,31,3,25.0,100000.0,6,1,1,2,0,7,1,1,2.0
2023,4,40,25,128,1,30,3,20.0,62000.0,5,4,1,1,1,7,2,1,1.0
2023,4,40,25,128,1,24,2,8.0,35000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,6,109,1,49,3,30.0,200000.0,2,1,1,2,0,2,1,1,1.0
2023,4,43,6,92,1,67,3,35.0,390000.0,3,1,1,2,0,4,2,1,1.0
2023,4,43,14,107,2,55,3,40.0,250000.0,4,1,1,2,0,4,1,1,1.0
2023,4,43,30,133,2,57,3,24.0,300000.0,2,1,1,2,0,2,1,2,2.0
2023,4,43,30,104,2,48,2,30.0,30000.0,6,1,1,2,0,7,1,1,2.0
2023,4,44,9,192,1,50,2,45.0,400000.0,2,4,1,2,0,2,1,4,2.0
2023,4,44,9,287,1,41,3,54.0,1400000.0,5,1,1,2,0,7,2,4,2.0
2023,4,44,9,236,1,63,3,48.0,380000.0,1,1,1,2,0,2,2,4,2.0
2023,4,43,14,162,1,45,3,84.0,250000.0,4,1,1,2,0,4,1,1,3.0
2023,4,43,14,162,2,45,3,48.0,176000.0,6,1,1,2,0,6,1,4,3.0
2023,4,40,19,156,2,55,3,50.0,80000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,19,184,2,55,3,25.0,60000.0,5,4,1,2,0,6,2,2,2.0
2023,4,40,19,184,2,34,3,40.0,180000.0,5,1,1,1,1,7,2,1,1.0
2023,4,40,19,226,1,60,3,20.0,189000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,6,186,1,63,2,40.0,180000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,6,176,2,31,3,42.0,200000.0,5,1,1,2,0,7,2,3,1.0
2023,4,43,6,223,2,53,3,30.0,400000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,6,203,1,50,3,54.0,33000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,6,203,2,48,3,32.0,290000.0,4,1,1,2,0,4,1,1,1.0
2023,4,43,6,167,2,58,3,35.0,180000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,6,154,2,53,3,48.0,280000.0,4,1,1,2,0,4,1,2,2.0
2023,4,43,6,154,1,53,3,70.0,180000.0,4,1,1,2,0,4,1,2,2.0
2023,4,40,19,255,2,51,3,28.0,250000.0,6,1,1,2,0,6,1,2,1.0
2023,4,40,19,255,2,30,3,70.0,300000.0,4,1,1,2,0,4,1,2,2.0
2023,4,40,19,290,1,28,3,48.0,65000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,19,290,1,35,3,50.0,320000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,19,291,2,36,3,30.0,340000.0,6,1,1,2,0,6,1,1,1.0
2023,4,44,9,236,1,28,3,37.0,450000.0,3,1,1,2,0,4,2,1,2.0
2023,4,44,9,400,2,34,3,40.0,300000.0,3,1,1,2,0,5,2,1,2.0
2023,4,43,14,153,1,63,1,48.0,400000.0,1,1,1,2,0,2,2,1,2.0
2023,4,43,14,115,1,39,3,30.0,680000.0,6,1,1,2,0,7,1,1,1.0
2023,4,43,14,115,2,38,3,30.0,380000.0,6,1,1,2,0,7,1,1,1.0
2023,4,43,14,104,1,60,3,48.0,400000.0,4,1,1,2,0,4,1,1,1.0
2023,4,43,14,131,2,57,3,16.0,276400.0,4,3,1,2,0,4,1,1,2.0
